Gene,T-Value for Class MGL
L49229_f_at,1.23450224664
X92972_at,1.23339290782
D63485_at,1.23310807209
X55037_s_at,1.2317078263
L11931_at,1.23163477323
M33493_s_at,1.23107487537
U03858_at,1.2296420042
X53414_at,1.22828775448
D86971_at,1.22733954283
U77396_at,1.22724828626
HG2573-HT2669_at,1.22651207656
Z22951_rna1_s_at,1.22572974009
X78416_s_at,1.22543270297
U13696_s_at,1.22521391828
M27819_at,1.22342794376
U34252_at,1.2224484501
U17280_at,1.22041464392
D78514_at,1.21858432841
Y07846_at,1.21853574357
M35851_s_at,1.21738300464
U01833_at,1.2165411717
M64673_at,1.21542326388
D16583_at,1.21432776237
M34667_at,1.21367610675
M93405_at,1.21312300532
J05096_rna1_at,1.21104938806
U24488_s_at,1.21094684734
L14787_at,1.21087949025
U34880_at,1.21022187918
HG3985-HT4255_at,1.20934496126
X82224_at,1.20902444171
J05272_at,1.20873971197
HG273-HT273_at,1.2087297813
U62317_rna3_at,1.20707696962
X68994_at,1.20695063098
M83941_at,1.20476005889
J02883_at,1.20456092587
D13435_at,1.2044471739
U08015_at,1.2041377021
M32598_at,1.20410433609
X76717_at,1.20365658814
X95463_s_at,1.20360542332
M64571_at,1.20211702336
J04449_at,1.20132376341
X55668_at,1.20077752352
AC000061_cds2_at,1.19973940266
X77748_at,1.19728118233
L01664_at,1.19728118233
M87503_at,1.196609294
U87964_at,1.19505391529
L41143_at,1.19457698753
HG1877-HT1917_s_at,1.19421520961
X58987_at,1.19367498466
Z22865_at,1.19149013383
HG3521-HT3715_at,1.19099416082
X80200_at,1.19025673358
U58970_at,1.19007711855
M64572_at,1.18959922109
L04270_at,1.1895901931
J05556_at,1.18954557393
L40401_at,1.18912261131
X05309_at,1.18871882348
L15440_at,1.18859716529
HG4063-HT4333_s_at,1.18764647423
L21715_at,1.18760359091
D29833_at,1.18521571375
L14754_at,1.18518034823
U92457_s_at,1.18497109986
U46901_at,1.18483808401
M96803_at,1.18431634931
AB005535_s_at,1.18257194522
HG1327-HT1327_s_at,1.18227386692
M31423_s_at,1.18042408279
S69965_at,1.18001569191
M84371_rna1_s_at,1.17846144539
M90366_at,1.17670918047
U20816_s_at,1.17577103539
X85237_at,1.17546037548
U72515_at,1.17494674163
M16404_at,1.17346535218
M25667_at,1.17192921414
M64752_at,1.17065247937
X56841_at,1.17049105293
X73882_at,1.17019795179
M37435_at,1.16975528535
M10943_at,1.16732817977
M28249_at,1.16691941484
U48959_at,1.16684098415
L12760_s_at,1.16674522596
X56692_at,1.16636814439
S83309_s_at,1.16609555186
M24461_at,1.16449275673
X53595_s_at,1.15894024278
U57342_at,1.15844991176
U41315_rna1_s_at,1.15560316569
M19301_at,1.15557835597
Y13620_at,1.15470994338
U03886_at,1.15466452172
M81379_at,1.15450539893
D38555_at,1.15263429846
L18920_f_at,1.15139227739
X81851_s_at,1.15125219593
U08096_at,1.15100787202
V00563_at,1.15088274956
M24470_at,1.15002082337
U34587_at,1.14841996705
S72487_at,1.1462995655
X96506_s_at,1.14412517327
D16105_at,1.14168156345
U58096_at,1.14127702616
AF008937_at,1.13852932396
S82185_at,1.13827985414
Z11850_at,1.1382413807
X74301_s_at,1.13768351739
X98258_at,1.13646926205
U30999_at,1.13458021996
J00287_at,1.13428896366
M38591_at,1.13399985583
M32334_at,1.13396473387
X59766_at,1.1321986251
M63603_at,1.13202422212
U19252_s_at,1.13125502297
U03398_at,1.13093386359
HG742-HT742_at,1.12901311002
X97058_at,1.12894236993
M20642_s_at,1.12736569748
Y08374_rna1_at,1.12568042617
M11147_at,1.1252124403
HG3344-HT3521_at,1.12475795464
D89050_at,1.12424265011
L10405_at,1.12058323027
U03642_at,1.12000074149
U22028_at,1.11812222854
K03474_at,1.11781992083
S66896_at,1.11684779485
U78027_rna4_at,1.11683922449
M74096_at,1.11601974769
J05582_s_at,1.11558057629
X68836_at,1.11502805116
U23028_at,1.11437474919
Z24459_xpt5_at,1.11434611599
HG825-HT825_at,1.11410949629
U27333_s_at,1.11385333031
X70083_at,1.1122187663
M34516_r_at,1.11201153151
U40714_at,1.11177728971
U09759_at,1.10982724037
Z49107_s_at,1.10745399657
M90391_s_at,1.10731960676
U34380_rna1_s_at,1.10644403366
L06499_at,1.1062747821
U78556_at,1.10590982387
X54232_at,1.10489689547
M28130_rna1_s_at,1.10276314699
U19487_at,1.10185114598
U86070_at,1.10014623597
Z54367_s_at,1.09999471506
M81181_s_at,1.09779113972
U10492_at,1.09703654518
X05246_at,1.09642879053
U05255_at,1.09632181003
U20428_at,1.09616920783
U05321_at,1.09511109072
X99897_s_at,1.09497238546
HG1733-HT1748_at,1.09496365143
X52611_s_at,1.09331403113
L36642_at,1.09304049639
X58401_at,1.09226954928
D84361_at,1.09219836616
U42390_at,1.0916723932
S77893_s_at,1.09165673955
X58964_at,1.09146838317
HG2325-HT2421_at,1.09081583599
X03350_at,1.09026219493
M54914_s_at,1.0894145984
Y12394_at,1.08919789199
U83303_cds2_at,1.08881178442
J02960_cds1_s_at,1.08644998237
HG1761-HT1778_s_at,1.08582208184
AC002076_cds2_at,1.08502049667
M20867_s_at,1.08413021148
M59964_at,1.08337817962
K01911_at,1.08303101356
K03218_at,1.08204269497
L35545_at,1.08169834719
U67319_at,1.08164990686
HG3989-HT4259_at,1.08120148621
D38548_at,1.07860751852
L05568_at,1.0785657827
L41390_at,1.0780922385
U41804_at,1.077992185
L47738_at,1.07754293824
U63329_at,1.07498836153
M35252_at,1.07463885324
X17648_at,1.07344408663
U66077_at,1.07316042222
Y10275_at,1.07287172444
M26665_s_at,1.07285131682
M28211_at,1.07158207425
D83784_at,1.07108784546
U31216_s_at,1.07032390053
U03891_at,1.06964153684
J04132_at,1.06883326978
X53586_rna1_at,1.06826076814
M26880_at,1.0672830804
J00146_at,1.06679803896
U93867_at,1.06650170471
X83425_at,1.06629253911
L24203_at,1.06602295381
U73799_at,1.06583267413
Y12711_at,1.06530326007
U92459_at,1.06440099082
U24152_at,1.06437551201
D83778_at,1.06291104501
Y09943_s_at,1.06284145609
U58048_at,1.06187301085
S59049_at,1.0610469339
M83221_at,1.05981014118
U64520_at,1.05958692999
M16282_at,1.05912336627
U87972_at,1.05908213519
L16782_at,1.0590367048
X54925_at,1.05691746622
J05253_s_at,1.05530536245
HG2260-HT2349_s_at,1.05518194708
L36644_at,1.05507364358
M21121_at,1.0547472441
D16481_at,1.05415438442
Z18954_at,1.05398421924
D86043_s_at,1.05385407486
L34409_at,1.05298536435
U46194_at,1.05268339361
U01038_at,1.05116108219
M13755_at,1.0509520642
D38553_at,1.05055090123
U14394_at,1.04945588672
U02619_at,1.04909976435
U83410_at,1.04886198098
L13977_at,1.04783466111
U20391_rna6_at,1.04751037828
D50930_at,1.045697558
D28483_at,1.04377974295
J05428_at,1.04347624806
L25081_at,1.04245606525
X99133_at,1.04040726323
U66726_at,1.03997688377
U37139_at,1.0393138452
U04343_at,1.03860703135
J04599_at,1.03832155225
S63912_at,1.03820656481
U56417_at,1.03820512925
X67734_at,1.03658746923
X56253_rna1_at,1.03628760051
X58723_at,1.0354567269
U18422_at,1.03509720198
U20350_at,1.0350965193
U01212_at,1.03473489029
U78575_at,1.03412066429
M25322_at,1.03340043879
J03778_s_at,1.03327448427
U12255_at,1.03230821089
M98045_at,1.03213103618
J02871_s_at,1.03135657697
D38305_at,1.03056644406
L13329_at,1.02901027879
L39059_at,1.02854890967
X80754_at,1.02739612962
D26067_at,1.02651049512
U09410_at,1.02578182762
L13740_at,1.02523735715
U62434_at,1.02479378593
U21931_at,1.02426838408
HG2171-HT2241_r_at,1.0236764267
X59892_at,1.02207165765
X99101_at,1.02195030802
D83017_s_at,1.0214758155
HG4128-HT4398_at,1.02049089088
U01102_at,1.02025366002
L76687_at,1.02023949428
U70660_at,1.01957631419
L48516_at,1.01879249011
D86963_at,1.01864257618
U26727_at,1.01849995216
HG3548-HT3749_at,1.01654288176
U48251_at,1.01544136352
J03589_at,1.01510436393
M84820_s_at,1.01467128009
L08096_s_at,1.01411207501
J04111_at,1.01231021083
U90916_at,1.01163747642
S57887_at,1.01126548719
M82962_at,1.01012511525
D86096_cds6_at,1.0089560235
M59465_at,1.00779509035
X59798_at,1.0050733528
HG2809-HT2920_s_at,1.00489964884
M96326_rna1_at,1.00419866932
U79285_at,1.00382562199
M25296_at,1.00117838447
J05068_at,1.00098333111
Z35309_at,1.0
Y13153_at,1.0
X99894_at,1.0
X98266_cds2_at,1.0
X91196_s_at,1.0
X82835_at,1.0
X78932_at,1.0
X58072_at,1.0
U88892_at,1.0
U66075_at,1.0
U60415_at,1.0
U37546_s_at,1.0
U37283_at,1.0
M35999_at,1.0
L09234_at,1.0
HG544-HT544_at,1.0
HG331-HT331_at,1.0
HG2538-HT2634_at,1.0
HG1067-HT1067_r_at,1.0
HG1019-HT1019_at,1.0
S77356_at,0.998392334039
HG1747-HT1764_s_at,0.998180268407
K02765_at,0.997042897146
U31501_at,0.996770916215
D50911_at,0.996022381293
HG3992-HT4262_at,0.995876958116
X98834_rna1_at,0.995464062577
HG4336-HT4606_at,0.995445268859
X82554_rna1_at,0.992071664105
M94077_at,0.991518884319
HG4018-HT4288_at,0.991448927642
D78367_at,0.990505547275
HG2992-HT5186_at,0.988675129422
L04953_at,0.988446218579
U19713_s_at,0.988047395641
Z70220_at,0.987637256638
J00207_rna2_at,0.987618202296
L19605_at,0.986074087349
L33799_at,0.985112416677
U09578_at,0.984731299086
L76465_at,0.9817290339
HG3971-HT4241_at,0.981356113356
X51405_at,0.980846673545
U08006_s_at,0.980844635502
U59111_at,0.980694259397
D86983_at,0.979768007051
X74929_s_at,0.977802011563
Z80779_at,0.976597405554
U90651_at,0.975316921258
X02958_at,0.971382190517
D31628_s_at,0.970668876453
M60746_at,0.97049669345
U80628_at,0.969674406159
U69140_s_at,0.967246412702
U16127_at,0.967103209262
U52373_s_at,0.966567112767
Y07683_at,0.966520298912
U94831_at,0.964100115791
U30185_at,0.963745324542
X82153_at,0.962837567709
D86479_at,0.962442788302
L19314_at,0.962111882342
Z48051_rna1_at,0.961910398195
X52599_at,0.961838147945
M21551_rna1_at,0.961123031237
Y00477_at,0.959580453687
U60269_cds1_at,0.957010139541
U07151_at,0.956228269415
M13452_s_at,0.955545421737
M10942_at,0.954420392559
Z29574_at,0.954240067966
M80478_at,0.953866479709
U56814_at,0.953406531899
M96684_at,0.953122521101
D85429_at,0.952191079373
L25119_at,0.952152673196
U70426_at,0.951856536606
D49742_at,0.951668680144
L37033_at,0.951564184635
U03090_at,0.951454922221
U48807_at,0.951130983399
X99920_at,0.950222187386
X95384_at,0.949573649774
M14676_at,0.948880676012
AF001620_at,0.947461805578
S94421_at,0.947284886388
M24766_s_at,0.945440307603
X57206_at,0.945271395608
M21665_s_at,0.942755747949
S75989_at,0.942724597048
Z83806_at,0.942664726383
X06182_s_at,0.941886817278
D90042_at,0.941842786697
AF015950_at,0.941421174988
J04056_at,0.94113794468
D15050_at,0.940904108549
L32606_at,0.939277870085
Z26634_at,0.939181025344
D64109_at,0.938643781555
Z70222_at,0.936955959348
J02611_at,0.936276603744
M93107_at,0.935510425299
M60165_cds1_at,0.934295804838
X59711_at,0.934235106474
M14200_rna1_at,0.934206210456
L21893_at,0.934058412279
X52001_at,0.933734889998
U46744_at,0.933134751907
M30257_s_at,0.930268960821
U14383_at,0.929865322442
X95095_at,0.929409682194
M60450_s_at,0.929341221351
L33798_at,0.927762188972
D50913_at,0.927632426803
HG2090-HT2152_s_at,0.926076416588
D86970_at,0.924784379171
S72008_at,0.924380454602
X02158_rna1_at,0.921847429786
D11327_s_at,0.9190682455
U16296_at,0.917096868806
X52282_s_at,0.916989477248
D88799_at,0.915174157949
U90552_s_at,0.913575749133
Z29678_at,0.912591584514
M23668_at,0.910961903804
HG4264-HT4534_s_at,0.91066014601
U68536_at,0.909773164138
AF000959_at,0.909336369109
X91504_at,0.907629225349
X77166_at,0.907599298771
U57352_at,0.907454841773
M32304_s_at,0.906118450492
D42044_at,0.905254277507
U02609_at,0.904257191565
M13955_at,0.903161236052
X06290_at,0.90290624446
D83699_at,0.901734828994
D14827_at,0.901672513963
U18991_at,0.901296018059
X68733_rna1_at,0.898324798478
X54870_at,0.897890954151
D45917_s_at,0.896951134291
U06643_s_at,0.893143573394
X92762_at,0.892631784189
X74142_at,0.892028229101
HG2507-HT2603_at,0.891643272123
X79067_at,0.890483953555
U76764_s_at,0.890143588891
Y09912_rna1_at,0.890085797716
HG4194-HT4464_at,0.889747365936
M11749_at,0.889645549953
D85245_at,0.888687850907
X14968_at,0.887833076131
HG759-HT759_s_at,0.887827092624
X66142_s_at,0.887123369735
U43318_at,0.886023629418
J05448_at,0.881756884834
U34683_at,0.881565907083
U12387_s_at,0.881066363874
X13461_s_at,0.880816450949
HG3638-HT3993_s_at,0.880686457264
U74667_at,0.878415152647
M13577_at,0.878102587184
D26579_at,0.875816581292
Y11174_at,0.875476410468
U01157_at,0.875383453497
U15590_at,0.873876792183
D86982_at,0.872618874089
L13042_at,0.87164640331
S82362_s_at,0.870792971557
D50810_at,0.869803156368
L77730_at,0.86978364599
Z68193_at,0.867675542552
L49169_at,0.867409247167
X53961_at,0.866688137266
U40571_at,0.866642189265
HG4185-HT4455_at,0.86651134613
X04500_at,0.866229376518
U52828_s_at,0.865432720122
U73167_cds3_at,0.86533772956
M83181_at,0.864803339854
X14046_at,0.864767956908
X15218_at,0.863788755924
HG4051-HT4321_at,0.862595057216
U39400_at,0.861280293653
M98399_s_at,0.86090727429
U56402_s_at,0.860296435617
HG2416-HT2512_at,0.859666562179
U13022_at,0.859266080942
D86979_at,0.858256013284
X03663_at,0.857831896851
M57703_s_at,0.85735823846
L02326_f_at,0.857209828456
X67155_at,0.856884340547
D21235_at,0.855911879065
U50079_s_at,0.852885650978
X97301_at,0.852809509517
HG2788-HT2896_at,0.852760787167
U40992_at,0.852261103647
M77829_s_at,0.851970606444
U03634_at,0.850761139825
X51952_xpt1_at,0.85027021023
M97388_at,0.849661956915
K02777_s_at,0.849339030621
X69978_at,0.848531982497
L41690_at,0.848121842526
S77415_at,0.848050912523
M65291_at,0.845426345763
X60673_rna1_at,0.844204469047
V01512_rna1_at,0.843367977275
M13560_s_at,0.842632441951
M55422_at,0.841897330781
D49493_at,0.841060538586
HG4297-HT4567_at,0.840832900293
M76378_at,0.83972364983
X63657_at,0.839296117286
L28997_at,0.838466840491
D28114_at,0.838178733924
M85085_at,0.836624373435
U89916_at,0.835491041666
M62782_s_at,0.833040962457
U92027_at,0.83043068566
L41939_at,0.82867726562
L10374_at,0.8276690784
U48263_at,0.827207194742
U43148_at,0.826403152917
X03473_at,0.82552597897
AC000064_cds2_at,0.825397149176
S76473_s_at,0.822518981123
X61079_at,0.821738876803
HG2841-HT2970_at,0.82152412185
U15197_at,0.821417078018
M16967_at,0.821215111333
D14811_at,0.821213659067
HG1602-HT1602_at,0.820369324753
AF000560_at,0.819799759901
X57025_at,0.819743609893
X85781_s_at,0.818618198633
M29277_s_at,0.818361113196
HG961-HT961_at,0.816004769465
L75847_at,0.815782132932
M21064_at,0.81554019725
M95610_at,0.811923939738
AJ001047_at,0.811817202062
U72512_at,0.811175714579
HG830-HT830_at,0.811164576105
U49082_at,0.809639165421
M62505_at,0.809497584551
D17532_at,0.807399348405
L21993_at,0.807026173105
M68520_at,0.806615499053
X06985_at,0.805338682598
X87843_at,0.804211413728
J02854_at,0.803674502195
D83780_at,0.80198657543
X53587_at,0.800458059598
U57650_at,0.800043766723
L07868_at,0.799241340258
J03910_rna1_at,0.798987297103
J04130_s_at,0.798590337685
Z50194_at,0.79832277769
M16279_at,0.794737305048
X92715_at,0.794099373546
M11186_at,0.793687594025
M37271_s_at,0.792768780984
U10991_at,0.792331526369
D87464_at,0.791571401745
HG658-HT658_f_at,0.791417473608
M68864_at,0.791030937523
U43522_at,0.785854959013
U26648_at,0.785185685373
M11437_cds1_at,0.784668872577
Y13247_at,0.784497455049
M60974_s_at,0.783713437639
U16126_at,0.783643684284
X07834_at,0.782664933923
X89430_at,0.782494709049
M19989_cds2_at,0.78203728649
Z50022_at,0.778509483924
M74509_s_at,0.77791918808
D80010_at,0.777803042796
U40223_at,0.776671642113
M60091_at,0.776593215757
HG3597-HT3800_f_at,0.775846293487
X98833_rna1_at,0.775720817209
HG3415-HT3598_at,0.77495823858
X90780_rna1_at,0.774645832476
HG1723-HT1729_at,0.774439267891
M28213_s_at,0.77074073943
X78706_at,0.768449944134
HG3105-HT3281_s_at,0.768374442171
AF002224_at,0.767046760161
U87460_at,0.766383945177
Z26256_at,0.765996911882
M13792_at,0.765993127964
M26657_s_at,0.765794714735
J04076_at,0.764314085096
U04735_at,0.764307252709
J04444_at,0.764235939997
M37033_at,0.764178856814
M55040_at,0.762634450723
L26339_at,0.761853381267
M18731_at,0.761422889066
D87120_at,0.760276876668
D86969_at,0.759331817372
U33839_at,0.758008081242
M12886_at,0.757464000576
X81479_at,0.757235360733
X14766_at,0.756770271232
X83412_at,0.756549483601
X51804_at,0.756001225269
D30742_at,0.755337627256
J03040_at,0.755294214548
L08895_at,0.754146725005
U83461_at,0.754094810614
D16815_at,0.754003583298
U85611_at,0.753712981433
J02874_at,0.752765937568
X12447_at,0.751700632546
Z68274_at,0.751190861464
X95735_at,0.750095869208
M64710_s_at,0.749603352614
X51362_s_at,0.747724518802
U79528_s_at,0.74696905945
U79667_s_at,0.746918489772
M86917_at,0.745471577238
AB002380_at,0.745305275057
M61176_at,0.744567336705
M38449_s_at,0.743780920787
X56667_at,0.741026276628
U17977_at,0.740294070798
S68271_s_at,0.739879162085
X98801_at,0.739384359539
AB003177_at,0.739082403291
Z47556_rna2_at,0.738732654712
HG3107-HT3283_s_at,0.737978343966
HG2917-HT3061_f_at,0.736731372507
X90846_at,0.736017155356
U73191_at,0.735611862294
U70671_at,0.734558144724
M62783_at,0.733613840917
M74093_at,0.733178949523
HG1827-HT1856_s_at,0.73266141332
Y10032_at,0.732054904839
J04513_at,0.730700066003
AB000896_at,0.729479535445
M24439_at,0.727795416609
X84740_at,0.727469356801
L00190_s_at,0.726926370879
AJ000099_s_at,0.726231935801
D25547_at,0.726090777864
U15085_at,0.725569852464
U18288_at,0.725176504528
HG4411-HT4681_at,0.724672029309
HG982-HT982_s_at,0.72438086888
M19878_s_at,0.724295063891
M64174_at,0.724288993663
J03915_s_at,0.723363376158
U33267_at,0.72331632107
X94232_at,0.723248932217
M28879_at,0.723237469706
X78925_at,0.720621825617
HG3636-HT3846_at,0.7181199605
U79247_at,0.718012483432
HG644-HT644_at,0.717016428422
X01677_f_at,0.716231842578
Z35102_at,0.715205775342
M64590_at,0.714464482156
M95623_cds1_at,0.714211363132
X79780_at,0.71390469255
U40152_s_at,0.712778890862
M27318_f_at,0.711838785714
M94151_at,0.708869881175
HG1828-HT1857_at,0.708745859851
U46751_at,0.706984711009
Z68204_at,0.706467759131
U46461_at,0.704195040529
M17254_s_at,0.701609167446
X81832_s_at,0.700343973493
X04366_at,0.700308946931
U51096_at,0.699812165988
L09717_at,0.695247774988
HG3731-HT4001_r_at,0.693033512081
D82061_at,0.692765904513
K03008_cds2_at,0.69054937824
U07559_at,0.690525982554
U00943_at,0.690466588583
M14113_at,0.689901602052
U68488_at,0.688438700563
HG4234-HT4504_at,0.687853458269
M33882_at,0.68740429354
L19871_at,0.68648250289
M81780_cds3_at,0.68627531378
U13021_s_at,0.686024627465
L13286_at,0.683630803268
X55544_at,0.682581108398
M27281_at,0.682095455145
M12036_at,0.681163397723
U20230_at,0.680365027706
D79994_at,0.679735156904
D13666_s_at,0.679609095449
M57466_s_at,0.679114725498
M29551_at,0.677602704274
M92303_at,0.677525972419
M94880_f_at,0.676919378553
U10886_at,0.6758852317
X80763_s_at,0.67552286436
X04602_s_at,0.673964491986
M55531_at,0.673961125583
U53204_at,0.673695634718
X85106_at,0.673571233594
X97671_at,0.672576246601
M14745_at,0.67143874353
Y10511_at,0.66994687141
U15306_at,0.669912423028
Y00451_s_at,0.668659010573
M27436_s_at,0.667783998974
X66114_rna1_at,0.666456862522
M27749_r_at,0.664911200768
U84569_at,0.664893010667
U96191_at,0.664888755595
D38496_s_at,0.664691586347
M97639_at,0.664581432056
U61538_at,0.662938326307
D12625_at,0.662685696729
M97252_at,0.660366846011
U48436_s_at,0.660273930084
Z19002_at,0.657709393502
HG1148-HT1148_at,0.657241285356
L13391_at,0.656312922057
L19267_at,0.656241861957
X94612_at,0.655853451137
X99140_at,0.652613770654
U33936_s_at,0.651022464927
V00551_f_at,0.650531049344
X83368_at,0.650525795826
M92449_at,0.649190142437
HG2463-HT2559_at,0.648240482674
X64728_at,0.646827785218
M69203_s_at,0.646213301536
L07261_s_at,0.646141655395
M62831_at,0.646129858015
X64037_at,0.643406634205
D13626_at,0.64318514914
U81802_at,0.643094060867
S68874_s_at,0.642758459528
X71877_at,0.641504149668
D63483_at,0.641436269546
HG4593-HT4998_at,0.641203010804
M28882_s_at,0.641128204413
M80563_at,0.640606976959
U20980_at,0.639635881801
M34192_at,0.638928044157
L40386_s_at,0.636821141565
S80562_at,0.636776680431
L48513_at,0.636753106173
L10844_at,0.636689568814
AF001359_f_at,0.636136379607
U00115_at,0.634784538993
U31116_at,0.634716299458
HG4108-HT4378_at,0.633514030258
Y07909_at,0.630632987762
D86519_at,0.63062943865
X97249_at,0.629581881928
X00695_s_at,0.628599160322
D42038_at,0.627300781512
X95404_at,0.626659336482
U66618_at,0.625974799228
M83738_at,0.62594200423
HG3242-HT3419_s_at,0.622678399294
D16217_at,0.62233811624
J05412_at,0.622298556519
X62078_at,0.622213562641
L17075_s_at,0.618691391865
U37689_at,0.618388434177
D83703_at,0.617146821295
HG4334-HT4604_s_at,0.616839505188
M14648_at,0.614873623094
D30756_at,0.614457267453
L34673_at,0.613479694149
Y10256_at,0.613474268344
L10678_at,0.61249883158
M25756_at,0.610220309886
M62302_at,0.608534206132
AB002356_s_at,0.605951057735
U26712_at,0.604518032798
X57522_at,0.604325212355
D49487_s_at,0.604276652941
X79568_at,0.604177063454
M64108_at,0.601082152781
M98343_at,0.60072740958
M24283_at,0.600320068574
U90912_at,0.600065713156
U30610_at,0.599801566886
M94055_at,0.599763933427
J03824_at,0.598944572621
L42373_at,0.598606303955
L19067_at,0.598538603247
L13266_s_at,0.598323746393
X95876_at,0.598062443593
U49837_at,0.596784915378
L34035_at,0.596636271316
D83407_at,0.596352588137
X63337_at,0.596287755873
HG1879-HT1919_at,0.592103711832
U35735_at,0.592068976624
M32886_at,0.587929489336
U48707_at,0.587853683187
X13794_rna1_at,0.587489575655
U52191_s_at,0.585742639773
M58378_cds1_at,0.584449108642
U00952_at,0.584401032817
U54804_at,0.583794449519
U03877_at,0.583586897572
L18877_f_at,0.581926354997
U79300_at,0.580833916662
X57398_at,0.57849440561
U51240_at,0.577059904433
L04282_at,0.576470984725
X73608_at,0.57485035407
L76528_s_at,0.574741164254
L38593_s_at,0.574653995323
J00105_s_at,0.572645218873
X05345_at,0.572105546291
D88155_s_at,0.570967393403
D88795_at,0.569580124053
M21142_cds2_s_at,0.566672441531
HG987-HT987_at,0.566401061836
Z30426_at,0.565266390804
D86976_at,0.564880769979
M13928_s_at,0.564856148572
U89336_cds1_at,0.563879024316
X71345_f_at,0.562943126044
HG3075-HT3236_s_at,0.562597790234
U82468_at,0.5618633587
U09579_at,0.561466708812
D00097_s_at,0.559829153937
L76670_f_at,0.558447507544
U21551_at,0.557823253862
M31951_at,0.555606220973
X52947_at,0.555085294621
U23143_at,0.554894889422
U41163_s_at,0.554415551656
U61166_at,0.553871235421
U06863_at,0.553523720279
U43083_at,0.553460520478
X60104_s_at,0.550003157073
X00129_at,0.547862061195
L49209_s_at,0.546840287995
D31897_at,0.545915765078
U79280_at,0.545497425488
U13706_at,0.545468113912
M13686_s_at,0.545183096285
D49824_s_at,0.543379789194
U66615_at,0.542790068491
U62801_at,0.541260058441
X65724_at,0.538513078564
M11973_cds1_at,0.537170866276
HG243-HT243_s_at,0.537098034888
U79251_at,0.53420320906
HG2415-HT2511_at,0.534177122534
J04177_at,0.533063921842
M17754_at,0.532845664378
S82297_at,0.53281872303
U79266_at,0.53153940286
M96759_rna1_at,0.529945148217
X61118_rna1_at,0.529116618618
U01147_at,0.528851757297
M90299_at,0.52856093811
M19154_at,0.524358123341
X17651_at,0.523151317312
M92843_s_at,0.51988757387
X51698_s_at,0.519656555029
U90547_at,0.51675024717
X07203_at,0.515905224706
X66534_at,0.512557773255
U37251_at,0.511565642255
M13232_s_at,0.511190154043
U28413_at,0.510809112014
M33600_f_at,0.510521178987
J00124_at,0.510438647948
M92287_at,0.508497626928
U67932_s_at,0.508141439507
K02766_at,0.507561930356
M17236_at,0.506781301189
M81886_s_at,0.506255981444
M15517_cds3_s_at,0.505607730715
U10689_f_at,0.505586692988
L07648_at,0.505543331347
HG2417-HT2513_at,0.504821239196
U23736_s_at,0.504627057884
L14542_at,0.502871631411
X12953_at,0.502790019721
U79260_at,0.502109869995
D87017_cds3_at,0.501991098937
M95925_at,0.501807242443
U26403_at,0.501027666449
HG2442-HT2538_at,0.500857773489
X86570_at,0.500468193928
M76424_at,0.500227503435
X79510_at,0.499635541963
HG2171-HT2241_at,0.499534335213
X87904_at,0.499086479476
U12622_at,0.497143188992
U51336_at,0.496252496091
M17236_s_at,0.49255998929
X99699_at,0.491286043927
U20734_s_at,0.486984684505
M30269_at,0.486691911476
L22569_at,0.486592734101
U00951_at,0.486571259609
M31651_at,0.486271876413
M34309_at,0.484538184198
X17042_at,0.484211092973
S78432_xpt1_at,0.48064508851
HG3934-HT4204_at,0.479098870548
X02612_at,0.478042427284
M98528_at,0.476554582711
U05291_at,0.474191739351
M31165_at,0.473652288942
X04828_at,0.473076812846
M15958_at,0.473031942167
K03498_xpt1_s_at,0.470715026425
Z46629_at,0.47014038263
M69238_at,0.469217247337
D86640_at,0.468301934566
M55172_at,0.466957134671
M68874_at,0.465680929931
U56976_at,0.465035888036
M60299_at,0.463650533716
M62486_at,0.463338999576
M13829_s_at,0.462464835001
M37755_f_at,0.461411557034
J00209_f_at,0.460852946829
L08835_rna2_s_at,0.46074470116
M83667_rna1_s_at,0.459369500696
D63877_at,0.459160209277
M36205_at,0.458583122055
Y10313_at,0.458378111186
L20971_at,0.458266800593
U63825_at,0.455966429081
AF001294_at,0.455292789292
U08336_at,0.453335499165
X65965_s_at,0.451490325703
Z33905_at,0.45118349957
Y10209_at,0.450508580433
L07548_at,0.449858175007
D28124_at,0.449535702517
U46752_at,0.449283906196
U79261_s_at,0.449191000105
M27394_s_at,0.449121621515
HG4460-HT4729_at,0.448745161097
J03805_s_at,0.447923514807
HG3495-HT3689_at,0.445260375617
Z68280_cds2_s_at,0.444395022298
K02405_f_at,0.443736090457
U82759_at,0.442575686623
M23178_s_at,0.442077135286
X91249_at,0.441584790745
Y08134_at,0.441388713974
L07594_at,0.440026181412
X73079_at,0.4392604314
M57731_s_at,0.438928887044
HG4102-HT4372_at,0.438833627669
D84110_at,0.438813723703
U66828_s_at,0.438791245516
D79990_at,0.438520070109
M57399_at,0.438498480815
Z16411_s_at,0.438218597345
U17743_s_at,0.437798212351
U66879_at,0.437677610598
U19142_at,0.437359660071
U11287_at,0.437097415251
D87989_at,0.4364041075
M14159_cds2_at,0.434878827591
Z69720_at,0.43417043385
U41745_at,0.432566349064
D87075_at,0.431477484198
M11119_at,0.429147429552
U07563_cds1_at,0.427674607185
M55593_at,0.425903324451
U20362_at,0.425257327807
L78267_at,0.422971033692
M29932_s_at,0.422272165783
M16938_s_at,0.422261472869
HG3319-HT3496_s_at,0.421872987835
M20902_at,0.421830072289
X60708_at,0.42078860023
U14747_at,0.420378583232
