Gene,T-Value for Class JPA
L40401_at,1.60774848909
L20010_at,1.60741973948
M80563_at,1.60635581807
L36922_at,1.60523939348
L13210_at,1.6041627502
X07979_at,1.60351633299
Z29074_at,1.6027659146
X70083_at,1.60158425527
X91504_at,1.6007478275
M31994_at,1.5993499107
J04823_rna1_at,1.59895194618
S66896_at,1.59876782761
U20816_s_at,1.59854826212
HG1496-HT1496_s_at,1.59729251463
U90065_s_at,1.59501242249
J04449_at,1.59487389434
L40396_at,1.59343032503
AB003102_at,1.59310427573
X66436_at,1.59134488324
M99436_at,1.58916825368
U40622_at,1.5883693858
U65918_f_at,1.58781141444
M35128_at,1.58760889203
S83390_s_at,1.58751606383
L12060_s_at,1.58605167543
V01510_rna1_at,1.58592070779
U19180_at,1.58506622779
D86972_at,1.5832387761
V01514_at,1.58059324772
L27559_s_at,1.58057068468
D13636_at,1.5778974125
M29458_at,1.57473511324
HG2460-HT2556_at,1.5740825935
M23323_s_at,1.57154599253
J03474_at,1.57129639542
U22055_at,1.57087855305
D38437_f_at,1.57084805725
U79280_at,1.57013289934
X95425_s_at,1.56673718172
U72514_at,1.56462401628
M92843_s_at,1.56406839928
U81375_at,1.56097729777
U88047_at,1.55868824063
U87408_at,1.55849746395
D28416_at,1.55683548041
L38929_at,1.55525677278
U14383_at,1.55475617728
U92314_s_at,1.55347507632
L11695_at,1.55253117199
M36200_at,1.55125702804
X13839_at,1.55121853456
X97267_rna1_s_at,1.55031874196
U68233_at,1.54963403162
M90516_at,1.54652969508
S77356_at,1.54468933381
L41147_at,1.54444358962
L27560_at,1.54401039195
X80909_at,1.54262628022
U14575_at,1.54250111813
U90904_at,1.54036900881
U04811_at,1.54010284287
M97796_s_at,1.53481127689
U63455_at,1.53287579034
M62994_at,1.53221743549
D32002_s_at,1.5315471186
J02986_cds1_at,1.53059719376
L42611_f_at,1.53054470919
L33075_at,1.5298809525
M77140_at,1.52652531574
M11717_rna1_at,1.52550723822
U27325_s_at,1.52476341177
X83218_at,1.52474077617
M57703_s_at,1.52367639521
D00761_at,1.5234208526
L07594_at,1.52154537574
U78521_at,1.52005402388
X95289_at,1.51967751027
X07948_at,1.51801115312
D29675_at,1.51752602979
M94055_at,1.51748773527
U90550_at,1.51743409143
M60314_at,1.51549703001
U66879_at,1.51545496506
M35878_at,1.51538276947
X63417_at,1.51448771708
M99487_at,1.51419784251
HG1699-HT1704_s_at,1.51331472282
M68516_rna1_at,1.51100918681
D84239_at,1.50802397714
M54968_at,1.50694998187
U07620_at,1.50650846538
D86981_at,1.50604382006
U79261_s_at,1.50570068688
M36205_at,1.50562544208
U19906_at,1.50487501527
J03260_s_at,1.5043055764
M96980_at,1.50408063241
X03350_at,1.50151977176
U50361_s_at,1.50139258017
U03187_at,1.50107645655
L37033_at,1.49999448735
Y10571_at,1.49903319358
L06139_at,1.49873802942
L00972_at,1.49822730665
U70322_at,1.49700101206
D29963_at,1.49640405138
X14046_at,1.49527845483
L36151_at,1.49462855105
D25218_at,1.4936297162
HG919-HT919_at,1.49335261867
U62739_at,1.49203295632
L36861_at,1.49178199098
L78833_cds4_at,1.49123198559
AC000066_at,1.48959944645
U00672_at,1.48916175214
U77948_at,1.48892315112
J05008_at,1.48844025969
U07857_at,1.48660320324
X99586_s_at,1.48261016046
M90657_at,1.48070873822
U32439_at,1.48031545209
U17032_at,1.47811148946
S62027_s_at,1.47773251719
J02874_at,1.47661414433
X16064_at,1.47613676818
U38904_at,1.47516856147
X76383_at,1.47498406691
S81439_at,1.47377098452
X58529_at,1.4731314222
HG2348-HT2444_s_at,1.47223171239
U43328_at,1.47214606919
X63575_s_at,1.47115671161
L78132_at,1.47113490154
X89986_s_at,1.46991180563
U60808_s_at,1.46982134805
U56976_at,1.46634228705
Z49194_at,1.46623418486
X66534_at,1.46537345549
X80907_at,1.46513628964
X62025_rna1_at,1.46510748272
M87434_at,1.46248653457
X61615_at,1.4618669623
S56151_s_at,1.4605902146
HG2999-HT4756_s_at,1.46003356987
X57579_s_at,1.45913476137
HG3187-HT3366_s_at,1.45898018521
U23752_at,1.45848764911
X70394_at,1.45494197168
X04526_at,1.4541889375
Z68747_at,1.45189665748
U33849_at,1.45038140901
U16126_at,1.45003930981
D87328_at,1.44968643222
X63629_at,1.44792360181
U69611_at,1.44535919487
L76200_at,1.44530347822
D83783_at,1.44497541152
S81221_at,1.44329537019
M24283_at,1.44157018428
U57341_at,1.43986308986
J04988_at,1.4376824162
D86966_at,1.4372611388
X99947_at,1.43665489207
U11870_rna1_at,1.43495220823
L06797_s_at,1.43490780197
HG3085-HT3254_s_at,1.43440075038
D16815_at,1.43404351386
D26135_at,1.43359384865
J04027_at,1.43140363587
Z11899_s_at,1.43063020609
Z72499_at,1.4306238821
Y08319_at,1.4300873739
X69886_s_at,1.42958550489
X05345_at,1.429221588
S59049_at,1.42909962429
X68505_s_at,1.42904746549
U48405_at,1.42882456894
U29589_at,1.4285487746
U79751_at,1.42828638779
M80899_at,1.42784265811
M19154_at,1.42572871575
X51441_at,1.42455782794
M83772_at,1.42448185505
X95592_at,1.42443771797
D86331_s_at,1.42293103249
M25079_s_at,1.42281144878
HG2271-HT2367_s_at,1.42226940858
HG2566-HT4792_r_at,1.42128576134
U34879_rna1_at,1.42105517122
D26599_at,1.4207001206
HG613-HT613_at,1.42011915664
X81788_at,1.41904970965
Y00291_at,1.41744687215
M14745_at,1.4171514098
S77154_s_at,1.41637722992
AB006190_at,1.41616782698
U09284_at,1.41492124525
M67439_at,1.41380799513
L12760_s_at,1.41183812602
J05412_at,1.4113393743
U37431_at,1.41077783961
AF008937_at,1.41003492522
D83017_s_at,1.40999236959
U41804_at,1.40954802875
S82471_s_at,1.40947591022
Z29678_at,1.4079504755
X71135_at,1.40497199862
Z46629_at,1.40486712356
U76272_at,1.4041473892
M13577_at,1.40337090982
D86956_at,1.40305769123
D79205_at,1.40290682552
X83301_s_at,1.40189724618
X68742_at,1.39925088333
Z12962_at,1.39902855503
X52001_at,1.39898446328
D82060_at,1.3986178576
M21142_cds2_s_at,1.39777684148
U80034_at,1.39719041578
M26041_s_at,1.39718245233
HG2197-HT2267_s_at,1.39637177055
Y10376_at,1.39577893937
HG162-HT3165_at,1.39465812292
HG2510-HT2606_at,1.39374202443
U92457_s_at,1.39362302772
X52851_rna1_at,1.39327809678
X77094_at,1.39326355694
U92436_at,1.3922498156
U41898_at,1.39122747617
D83780_at,1.39088338081
D45370_at,1.39057933998
S57212_s_at,1.38918734681
L20965_at,1.38901796864
S76992_at,1.38895533192
S81737_s_at,1.38769628681
U61836_at,1.3869015068
S72503_s_at,1.386032018
U40002_s_at,1.38489250458
Z69881_at,1.38443315325
D28588_at,1.38411337732
U41767_s_at,1.38166969932
D28137_at,1.3802428581
Y10812_at,1.37964006529
X91257_at,1.3758104312
HG4517-HT4920_s_at,1.37547785556
M29874_s_at,1.37418178961
U32519_at,1.37176936393
U79298_at,1.37067275389
U04270_at,1.37049608527
U09510_s_at,1.3699586749
M68907_s_at,1.36957689954
L29306_s_at,1.36539881628
L18972_at,1.36499223841
U95019_s_at,1.36331114997
M36118_s_at,1.36330163382
X59932_s_at,1.36321651882
Z49878_at,1.360376135
D38491_at,1.35796594153
U66661_at,1.35746402028
D49357_at,1.35742593838
U14971_at,1.35693069273
U61500_at,1.35612013153
L38933_rna1_at,1.35563681873
L49169_at,1.35374965451
M22382_at,1.35374005656
U11732_at,1.35242151331
U12424_s_at,1.35146053786
X99076_rna1_at,1.35038120979
X51420_at,1.34997522836
U50360_s_at,1.34958124357
U52100_at,1.34687610392
X95095_at,1.34556730767
M23263_at,1.34518125341
M27492_at,1.34447409352
U36922_at,1.34441432535
U50327_s_at,1.34428447971
U17077_at,1.34365506994
HG4490-HT4876_f_at,1.34363856848
M16714_at,1.34334426138
L16842_at,1.340694654
S72024_s_at,1.33905849632
U09477_at,1.33852968538
U54999_at,1.33725426258
HG1139-HT4910_at,1.33637055181
X66360_at,1.33621284589
U28150_at,1.33559942216
X59244_f_at,1.33541397144
M92642_at,1.33500579302
M25897_at,1.33367481966
U14407_at,1.33339121393
M36430_s_at,1.33330241649
U20734_s_at,1.3319060474
M33374_at,1.33176550269
S81944_at,1.33129932191
X14346_at,1.32966720313
M62397_at,1.32800350342
J02876_at,1.32736811183
Z11685_s_at,1.32713923913
L41066_at,1.32664244552
U06233_at,1.32429701016
L02950_at,1.32392661978
HG4185-HT4455_at,1.32282694038
U49973_xpt1_at,1.322770846
L32137_at,1.32209342632
Z12830_at,1.32104421397
Y10032_at,1.32048182334
U63825_at,1.31746579677
X54489_rna1_at,1.31722974787
HG174-HT174_at,1.31337115859
M64716_at,1.31198071102
D86550_at,1.31155543163
Z22534_at,1.31119161709
M26880_at,1.31072097138
U73799_at,1.31012083848
U37055_rna1_s_at,1.31011774799
L27584_s_at,1.31006462954
U68142_at,1.3100490764
U73960_at,1.30991952178
M61156_at,1.30750029368
M80478_at,1.30715776298
M60094_rna1_at,1.30698620232
D42084_at,1.30480514318
U55936_at,1.30346811477
U00951_at,1.30327033193
M60091_at,1.30285765304
U61232_at,1.30257344898
L11370_at,1.30072107362
HG2663-HT2759_at,1.29815614801
X80695_at,1.2970343281
D64015_at,1.29252752158
M37075_at,1.2912875689
X84002_at,1.28989283516
D64158_at,1.28637653405
D43968_at,1.28527631319
M74525_at,1.28404714019
D28118_at,1.28379129673
D26067_at,1.2810090139
M21665_s_at,1.27698624378
L11066_at,1.27656551699
U31449_at,1.27633626858
J03934_s_at,1.27543529927
S90469_at,1.27479517734
X61072_at,1.27479311521
J05037_at,1.27472275933
M54995_at,1.27450980392
U23028_at,1.27331726125
U85267_at,1.27312335663
X92493_s_at,1.2723953842
Y07683_at,1.27215560931
U59913_at,1.2718420084
U62136_at,1.27089358687
U45448_s_at,1.27055372563
D49817_at,1.26866781704
D26362_at,1.26688426575
U27109_at,1.26627338117
X64037_at,1.26625186369
U18919_at,1.26476323475
U56402_s_at,1.26328795569
M37435_at,1.26260348741
AF007875_at,1.25962980072
X51755_cds5_s_at,1.2589007272
L02320_at,1.25845924645
Y08614_at,1.25796629863
U36448_at,1.2565995594
Z80779_at,1.25638181325
U65581_at,1.25621764484
X72632_s_at,1.25595721547
M90299_at,1.25585183049
M62840_at,1.25526443884
M69181_at,1.25485356124
HG3107-HT3283_s_at,1.25396364653
U90549_at,1.25363974385
X97058_at,1.2517182359
J02960_cds1_s_at,1.25113717134
M27826_at,1.25053122137
Z48950_at,1.25043201539
S78873_s_at,1.25026349798
M88458_at,1.24998756085
U52969_at,1.24953538611
S72370_at,1.24841863606
U04806_s_at,1.2479848463
D43682_s_at,1.24766142016
U71088_at,1.24656328838
U07559_at,1.24637365393
X79536_at,1.2448585436
D49400_at,1.24369209888
L36531_at,1.24306867299
U04735_at,1.24287702286
AB000816_s_at,1.24193059855
M90696_at,1.24123006875
U12465_at,1.24064758424
D87448_at,1.23850053814
U73338_at,1.23689590499
D28589_at,1.23442758325
M86917_at,1.2336051633
L07807_s_at,1.23344647434
L11284_at,1.23309751714
L03411_s_at,1.23282409039
D31763_at,1.23181498125
S75578_s_at,1.23049073919
X95097_rna1_s_at,1.22648450674
X14474_at,1.22608108812
M84371_rna1_s_at,1.22388997327
D42053_at,1.22305372347
L38928_at,1.2227237661
L28997_at,1.22112037984
U95740_rna1_at,1.22090658416
U31903_s_at,1.218399661
U90913_at,1.21822206652
M35851_s_at,1.21730668447
HG1614-HT1614_at,1.21720374927
U82671_cds2_at,1.21417958799
X72727_at,1.21217788644
D11151_at,1.21132838007
HG2815-HT2931_s_at,1.21107008801
U62438_at,1.210540265
M91585_at,1.20932033343
D14889_at,1.20902045319
U49278_at,1.20637535597
M83941_at,1.20468932044
L11005_at,1.20468542614
M32598_at,1.20403388349
S67070_at,1.20265109044
X80818_at,1.20069863481
HG371-HT26388_at,1.20002648539
X77748_at,1.19721368022
L01664_at,1.19721368022
U77718_at,1.19667918868
U03858_at,1.19476795781
U24169_at,1.19381408685
X58987_at,1.19360902438
U05291_at,1.19340704162
X55954_at,1.19205476595
U53830_at,1.19198798311
L41607_at,1.19156006741
Z22865_at,1.19142510178
U03399_at,1.18983691506
U70426_at,1.18967041665
X79568_at,1.189559755
D87023_cds2_at,1.18929582938
U49070_at,1.1850849286
M31520_rna1_s_at,1.18425849367
U68105_s_at,1.18379920093
X61970_at,1.18333885064
M29273_at,1.18236784079
L78267_at,1.18150426447
M12529_at,1.18118994583
L49380_at,1.18112376213
HG3412-HT3593_s_at,1.18077770749
M31423_s_at,1.18036368419
D21239_at,1.18009609231
K01911_at,1.1786465585
U55258_at,1.1782105081
U79255_at,1.17759420012
M13955_at,1.17643440767
M59465_at,1.175998744
M60858_rna1_at,1.1758137881
U96629_rna1_at,1.17466023589
S80343_at,1.17408795684
U79247_at,1.17281002699
L00635_at,1.17073259016
U05012_s_at,1.17017217618
D85939_at,1.1671896161
U60269_cds1_at,1.16682783988
AF001620_at,1.16532987598
U67122_s_at,1.16509683438
U41315_rna1_s_at,1.16401399273
D63476_at,1.16343390333
X99688_at,1.16111299608
AF005361_at,1.1597053878
HG1612-HT1612_at,1.1595489696
M81118_at,1.15925753125
X73079_at,1.15862379116
X75918_at,1.15611680989
L35854_at,1.15599474417
S69369_at,1.15570647485
M74096_at,1.15519671373
D63485_at,1.15464256211
U73936_at,1.15422429842
U08096_at,1.15095924485
M38258_at,1.1505488447
X12447_at,1.15000550766
M68864_at,1.14931696811
U41163_s_at,1.14842454808
M30894_at,1.14538673223
AF012024_s_at,1.14483622908
D42039_at,1.14466708843
L40379_at,1.14264117249
L24470_at,1.14093292479
L33842_rna1_at,1.14069770768
Z29481_at,1.14041177235
X01677_f_at,1.13953827008
D32001_at,1.13843071103
U33921_at,1.13768417387
X58822_rna1_s_at,1.13608029742
L34059_at,1.1358848859
X62691_at,1.13534888491
M26683_at,1.13461658482
J00287_at,1.13424667931
X83705_s_at,1.13139681284
U66464_at,1.13118183423
D43638_at,1.13104144559
U24488_s_at,1.13034254964
U05681_s_at,1.12869426142
D28114_at,1.12824254547
M20642_s_at,1.12732596706
U89278_at,1.12686312242
AF000430_at,1.12289528611
U82759_at,1.12146389823
D16294_at,1.12139834259
U45976_at,1.12066266963
L14848_s_at,1.11849203907
X99802_at,1.11748921907
X76040_at,1.11536293118
U27333_s_at,1.11381846329
D31885_at,1.11325047473
U76764_s_at,1.11277640905
D13635_at,1.11111845815
D63875_at,1.11047964102
U54644_s_at,1.10974822399
D87435_at,1.10917828976
M90391_s_at,1.10728703435
L32976_at,1.1065682139
Z70723_at,1.10627539193
S40719_s_at,1.1058838725
X95586_at,1.10507678175
U31116_at,1.10213760949
HG2279-HT2375_at,1.10211153247
U68723_at,1.10199656205
U19487_at,1.1018204657
U66618_at,1.10114892183
HG2090-HT2152_s_at,1.09962040696
HG2992-HT5186_at,1.09876016384
D79986_at,1.09832635694
U05255_at,1.09629301682
J05448_at,1.09625722394
L17131_rna1_at,1.09615444435
HG2261-HT2352_at,1.09359688908
M58509_cds1_s_at,1.09337029005
L36642_at,1.09301281066
Z49105_at,1.08956039198
U79667_s_at,1.08840356273
U62800_at,1.08808444995
U85767_at,1.08614989881
X07743_at,1.08575852778
AC002076_cds2_at,1.08499547919
U41816_at,1.08396405518
M59964_at,1.08335370181
U82256_at,1.08222896913
X06562_at,1.08195062068
L13329_at,1.08088734309
D63881_at,1.07976300533
L05568_at,1.07854287314
X99459_at,1.07753069297
M35252_at,1.07461720894
U66077_at,1.07313925092
X54925_at,1.07296174665
L04731_at,1.07264199164
D83784_at,1.07106733416
M19159_at,1.07020185537
U11037_at,1.06948769151
U03105_at,1.06887849642
L40393_at,1.06833407141
X06323_at,1.06777929956
X17254_at,1.06461057178
X55448_cds1_s_at,1.06247243215
U06155_s_at,1.06115834193
M31520_at,1.05483858215
U62389_at,1.05465274852
X54131_at,1.05427250565
Y07701_at,1.05405288196
L34409_at,1.05297046588
AJ001421_at,1.05281203395
L36844_at,1.05267631284
HG3971-HT4241_at,1.05257774025
M62958_at,1.05254057883
U41344_at,1.05203200964
U26648_at,1.04882321008
U01062_at,1.04699218643
HG4747-HT5195_at,1.04609777043
X54199_s_at,1.04079451907
U56637_at,1.03994360947
M63379_at,1.03870531962
X79234_at,1.03836639303
U78798_at,1.03450996536
X74795_at,1.03426431956
M77232_rna1_at,1.03360397137
U48251_at,1.03187328783
M13450_at,1.03154513478
D64110_at,1.02681558385
AB002332_at,1.02676742278
U46767_at,1.02529693476
M80254_at,1.02524747743
U62434_at,1.02478709414
L35240_at,1.02372371282
D00763_at,1.02268803054
L25085_at,1.02250681029
X01703_at,1.02145337022
M92934_at,1.02033755082
L38593_s_at,1.01746698764
HG1322-HT5143_s_at,1.01637909365
Z49989_at,1.01382075278
X78669_at,1.01223607249
L43964_at,1.01116107039
U06631_at,1.00987712335
L76380_at,1.00658686381
HG2238-HT2321_s_at,1.00566027191
U79271_at,1.00402383254
HG3945-HT4215_at,1.00392550225
Z35309_at,1.0
Y13153_at,1.0
X99894_at,1.0
X98266_cds2_at,1.0
X91196_s_at,1.0
X82835_at,1.0
X78932_at,1.0
X58072_at,1.0
U88892_at,1.0
U66075_at,1.0
U60415_at,1.0
U37546_s_at,1.0
U37283_at,1.0
M35999_at,1.0
L09234_at,1.0
HG544-HT544_at,1.0
HG331-HT331_at,1.0
HG2538-HT2634_at,1.0
HG1067-HT1067_r_at,1.0
HG1019-HT1019_at,1.0
M95787_at,0.999275825664
X59373_at,0.997573717486
X71428_at,0.997350908221
L76568_xpt3_f_at,0.996727823486
X55668_at,0.996065125211
Z30426_at,0.99334345684
L41887_rna1_at,0.992372896286
HG2715-HT2811_at,0.990997919088
Y12711_at,0.990565814847
X95677_at,0.989800443806
U06088_at,0.989632329842
L77886_at,0.989585126677
D82348_at,0.989431237427
D26129_at,0.987023055741
D55696_at,0.986181387577
J04739_at,0.984389945372
X99050_rna1_at,0.984124763656
X56468_at,0.984067172772
M12963_s_at,0.982886337774
U39317_at,0.982762628978
X69978_at,0.982564247205
U56816_at,0.98205727211
M32405_at,0.981953263384
HG3319-HT3496_s_at,0.979836356881
L43576_at,0.979166697107
K02882_cds1_s_at,0.977707779932
M32879_s_at,0.977040119849
X06825_at,0.976706651313
D83778_at,0.976222699395
U73524_at,0.975485785321
AF000959_at,0.975126351759
X75755_rna1_s_at,0.971119749961
X83490_s_at,0.970486525803
L20941_at,0.968888986169
M26602_at,0.967252678931
D87453_at,0.96525491882
U51269_at,0.96349823198
M23114_at,0.962776731476
D86975_at,0.962584369091
X65873_at,0.962517208841
X82103_at,0.962091607217
D38128_at,0.962051628071
U09953_at,0.961326064734
U91932_at,0.960382836685
X98507_at,0.956738545824
L41690_at,0.956044980317
M69039_at,0.955558793714
HG2036-HT2090_at,0.954212299749
L32163_at,0.953907421469
U86070_at,0.95362073183
J04617_s_at,0.946391652746
HG3227-HT3404_at,0.944678915998
D89667_at,0.943903674414
X60673_rna1_at,0.94054444182
U21858_at,0.937523701864
X60787_s_at,0.935998495855
X90824_s_at,0.935936518772
U67934_at,0.935236165502
X53296_s_at,0.934722223718
U08815_at,0.933465144244
U80017_rna2_at,0.93323046502
U80226_s_at,0.932922971994
X57152_rna1_s_at,0.931598201243
U78107_at,0.931597240585
M84711_at,0.929816470512
U34880_at,0.929090495908
L02326_f_at,0.928576020169
U08989_at,0.928444646523
D79991_at,0.928124354566
M13755_at,0.928055894413
X70649_at,0.925880309446
M28130_rna1_s_at,0.924623557519
X02874_at,0.922944810183
X96401_at,0.922465505391
U82108_s_at,0.920225367975
D83776_at,0.919815714974
AC000064_cds1_at,0.919346828913
AF015913_at,0.918720557435
J03778_s_at,0.918158762157
L38503_at,0.917981919821
M63180_at,0.917838804465
D64154_at,0.916910123653
S62539_at,0.915017692012
M10321_s_at,0.914351189824
J04156_at,0.911432891595
X83441_at,0.910528244876
X73874_at,0.906845312638
D87451_at,0.904449651533
U02081_at,0.903184723772
X14329_at,0.90294897359
D13748_at,0.90172362881
M65062_at,0.900094013314
U59309_at,0.899243089346
L37042_at,0.898402458542
U32581_at,0.898385609894
X81851_s_at,0.898137001425
M86667_at,0.897887658533
M14123_xpt1_at,0.891489603572
D87116_at,0.890976112306
L06175_at,0.89081188197
U47742_at,0.888679820235
M19301_at,0.888295193588
D90359_at,0.886437917109
M32578_at,0.88632147877
M93056_at,0.885814556808
J05582_s_at,0.885804673378
L13689_at,0.884686287356
U45878_s_at,0.884654579172
U62015_at,0.884015843197
Z22951_rna1_s_at,0.882261142276
U80017_rna3_at,0.879782736215
D28235_s_at,0.879741214031
U94332_at,0.879568554638
Z24727_at,0.873474354416
AB000115_at,0.872489595135
HG2007-HT2056_s_at,0.870739490145
HG3242-HT4231_s_at,0.868355323081
M29551_at,0.866893395034
X56692_at,0.86560116388
X89398_cds2_at,0.861697541749
Z14000_at,0.860693840612
U05321_at,0.858935041132
M15182_at,0.856861318816
L05515_at,0.856608392729
AF009301_at,0.85538731617
J02923_at,0.853175124799
X82206_s_at,0.853060325493
U08198_rna1_at,0.853059909893
M55067_at,0.851583385458
L13391_at,0.850760048067
X60487_at,0.849278266017
J03910_rna1_at,0.846103736513
X54871_at,0.845442714702
U91931_at,0.845154734079
M68874_at,0.844535450113
X53586_rna1_at,0.844269145227
M33308_at,0.843504582431
U28686_at,0.842907037233
V00572_at,0.841385022373
X76534_at,0.840302231631
D30755_at,0.839522552938
M31724_at,0.836627593671
Y12478_at,0.83547950054
M99435_at,0.835319158246
L10910_at,0.833732650091
U58089_at,0.833150470701
D50917_at,0.830418022703
L05072_s_at,0.829940613563
D86969_at,0.82990664597
HG3521-HT3715_at,0.827928985569
U28369_at,0.823140939936
D28124_at,0.822972681083
Z34975_at,0.822244006878
D50924_at,0.819132559688
M29971_at,0.81778801226
M12886_at,0.817407185125
Z34974_s_at,0.811657393262
M83186_at,0.810962396274
U71601_at,0.810558373853
U29680_at,0.808930694579
HG2797-HT2906_s_at,0.808366471798
HG4660-HT5073_at,0.808275560843
L11285_at,0.807875005056
X74764_at,0.807775708383
D25328_at,0.807064202859
U38175_at,0.806824503123
X72304_at,0.805453396974
L41143_at,0.805143069162
Z68274_at,0.804802992424
D10523_at,0.803901530229
U25165_at,0.802302575359
D87432_at,0.801363568206
L21998_at,0.800918986334
U31384_at,0.8002276082
U12779_at,0.799539192105
X69654_at,0.798569381993
U40343_at,0.797084731686
Y13896_at,0.796685702717
X86163_at,0.796615152458
D42041_at,0.796220303078
M12174_at,0.796156754367
L19527_at,0.795452574737
X15675_at,0.795291085407
D84276_at,0.79415686164
HG2874-HT3018_at,0.794024700607
X63692_at,0.792748759977
D43642_at,0.792624493933
X13967_at,0.78983485679
M14539_at,0.788828457525
X85786_at,0.7874877451
M24069_at,0.787340022433
M14159_cds2_at,0.787304214148
HG3954-HT4224_s_at,0.785318599573
D21267_at,0.783223963366
V00563_at,0.782363585401
M63438_s_at,0.780809465047
Z21707_at,0.780802530054
M16937_at,0.778476935985
X87871_s_at,0.776915910245
U19495_s_at,0.772729535975
X95406_at,0.769888249728
X14850_at,0.767602043078
D21090_at,0.764599563792
D87742_at,0.76428913717
HG2260-HT2349_s_at,0.763157708231
L14813_at,0.762764074001
U79267_at,0.758484709681
U79718_at,0.756976799528
M17886_at,0.756619923686
U90268_at,0.756048110934
U20760_at,0.752417295547
HG3076-HT3238_s_at,0.752200286485
M63589_at,0.751571117719
D42123_at,0.75094040654
X90872_at,0.749774138788
X15875_at,0.745780866916
M63483_at,0.745087927578
M21121_at,0.7445013548
M30818_at,0.742570770659
U20657_at,0.739833030146
HG2887-HT3031_r_at,0.738069400779
U41515_at,0.737865819017
U03877_at,0.735616388236
HG2320-HT2416_at,0.731490927373
M94630_at,0.730185249058
Z46261_at,0.729927255964
M64788_at,0.729145402624
M67468_s_at,0.728859281937
M81780_cds4_at,0.722741594752
U51010_s_at,0.719263125175
X52541_at,0.718374816918
U04209_at,0.717056581709
X57809_s_at,0.716731303724
D86977_at,0.715536399214
HG1877-HT1917_s_at,0.715451548143
M81379_at,0.715199586222
M24485_s_at,0.714010268768
X83573_at,0.71313822254
D78361_at,0.712873085998
J04611_at,0.71165892707
D37984_s_at,0.709783433366
S72869_at,0.709446459981
U20391_rna6_at,0.703843321838
X06985_at,0.702830750419
D86043_s_at,0.7027160911
X03363_s_at,0.701013779136
L40395_at,0.700513781244
L07261_s_at,0.699906012163
M18255_cds2_s_at,0.698693745013
X84707_rna1_at,0.698200761601
X87767_at,0.695237996657
S76475_at,0.694039885072
X63522_s_at,0.693387207067
U52112_rna5_at,0.692876754268
HG3725-HT3981_s_at,0.692442793333
X60036_at,0.686659553818
AB002366_at,0.682355615188
U52152_at,0.681018072471
Z83821_cds2_at,0.680809111094
M75106_at,0.680502859648
U36221_at,0.678506510904
M17236_s_at,0.678202005545
AC002115_rna2_at,0.676964868991
X59770_at,0.676467950387
D86958_at,0.675862125108
L14856_at,0.675691793912
AB000450_at,0.674610713635
D26070_at,0.67253972238
M76424_at,0.672140701286
D80001_at,0.671511429906
X85750_at,0.670513791947
U23435_s_at,0.669479143572
X52003_at,0.669005291155
D90084_at,0.668658739531
U17327_at,0.66754652464
D13626_at,0.666663710001
Z54367_s_at,0.666506969063
M22960_at,0.663929801105
U79296_at,0.662016837837
L40636_at,0.661827778803
U18550_at,0.660988598825
U30888_at,0.659241240807
X99720_rna1_at,0.658609746066
X82018_at,0.657953285079
M54915_s_at,0.656110947201
U94831_at,0.655903060672
U15174_at,0.654174318393
M13194_at,0.652417639706
K03195_at,0.651677739339
X53416_at,0.651063999297
HG2274-HT2370_at,0.650970284104
X74801_at,0.650687079557
U68566_at,0.65052384756
L40399_at,0.65031403567
U49869_rna1_at,0.649461588304
M14949_at,0.647339370305
U50136_rna1_at,0.645715340508
HG2668-HT2764_at,0.645574145224
X98801_at,0.644409649111
S83365_at,0.644057038264
L13848_at,0.642558595694
U09848_at,0.640514854865
U85992_at,0.638629997125
M95929_at,0.638014181768
HG3431-HT3616_s_at,0.634662752938
U18937_at,0.63415614254
U09117_at,0.633118467701
U22028_at,0.633083870686
U47077_at,0.631790956614
M31211_s_at,0.628714170457
M24248_at,0.628268093612
HG3991-HT4261_r_at,0.627223746187
U66619_at,0.62530405318
D50663_at,0.62481136538
D87468_at,0.62379655226
M59830_at,0.623544710996
L40357_at,0.623328427243
U90543_at,0.622931184454
D38535_at,0.622840774708
M19989_cds2_at,0.621575867663
Y09267_at,0.620513326202
M21005_at,0.619014544213
M88468_at,0.617185427329
Z37976_at,0.616958596947
D61391_at,0.616133235665
X04500_at,0.615907813956
L17418_cds2_s_at,0.612433090682
Z50781_at,0.611387216336
Z50853_at,0.609893857904
M74089_at,0.609089517485
U69645_at,0.607196819919
D16532_at,0.607124074383
L19871_at,0.60602581843
U07681_at,0.603930217478
M34516_at,0.603398932156
X69838_at,0.603092149985
AB000468_at,0.601620751438
M15169_at,0.600798972642
J00220_cds5_at,0.600373767245
Y00764_at,0.597624722428
X95632_s_at,0.597067632447
X85373_at,0.595985304068
U66616_at,0.5947788893
X00351_f_at,0.593793878628
X03484_at,0.592743294814
L32831_s_at,0.592447515074
U82313_at,0.592406144419
Z35307_at,0.589896904544
HG2815-HT2931_at,0.589833519262
L36529_at,0.589357699269
D14812_at,0.588938958901
D28473_s_at,0.585480775891
M87789_s_at,0.584241636557
U09412_at,0.583878273016
M62402_at,0.583546553511
U44839_at,0.582535648194
D10040_at,0.58067980141
M16961_at,0.58059018605
HG3417-HT3600_s_at,0.579877250269
D00017_at,0.57921945304
U14968_at,0.575574337541
D16562_at,0.574256445921
U53445_at,0.573871512231
M83751_at,0.573303766807
M26708_s_at,0.572867633286
U46006_s_at,0.572670440731
U28831_at,0.572011319853
